# 50.0 sps, start/stop: 50/0 mA (360 s), channels: 1
# P min: 1.1446829152999998, P max: 2.4856627199999997,
Time,Power,
0,2.22312051,
0.02,2.33433715,
0.04,2.15862295,
0.06,2.22312051,
0.08,2.22443604,
0.1,2.28923819,
0.12,2.22443604,
0.14,2.22443604,
0.16,2.22443604,
0.18,2.31177878,
0.2,2.21924904,
0.22,2.21924904,
0.24,2.21924904,
0.26,2.11848658,
0.28,2.15988562,
0.3,2.22003958,
0.32,2.22003958,
0.34,2.12478319,
0.36,2.22003958,
0.38,2.15613102,
0.4,2.22083011,
0.42,2.22083011,
0.44,2.22083011,
0.46,2.16113119,
0.48,2.21808956,
0.5,2.21808956,
0.52,2.32814802,
0.54,2.21808956,
0.56,2.21808956,
0.58,2.21785458,
0.6,2.32942918,
0.62,2.21785458,
0.64,2.21785458,
0.66,2.21785458,
0.68,2.12989725,
0.7,2.15121238,
0.72,2.21813787,
0.74,2.28930618,
0.76,2.15626336,
0.78,2.14249154,
0.8,2.21846069,
0.82,2.21846069,
0.84,2.21846069,
0.86,2.14375433,
0.88,2.163875,
0.9,2.21857928,
0.92,2.21857928,
0.94,2.21857928,
0.96,2.21857928,
0.98,2.21805878,
1,2.21805878,
1.02,2.21805878,
1.04,2.21805878,
1.06,2.15011933,
1.08,2.21711444,
1.1,2.21711444,
1.12,2.21711444,
1.14,1.77978327,
1.16,1.81994015,
1.18,1.85022389,
1.2,1.95943797,
1.22,1.82259202,
1.24,1.82385491,
1.26,1.82638067,
1.28,1.94203932,
1.3,1.8189726,
1.32,1.79765316,
1.34,1.82902608,
1.36,1.7800722,
1.38,1.82043376,
1.4,1.80285089,
1.42,1.83048834,
1.44,1.77147456,
1.46,1.76394626,
1.48,1.81932545,
1.5,1.82564167,
1.52,1.74651201,
1.54,1.77162532,
1.56,1.77036207,
1.58,1.8333121,
1.6,1.8370516,
1.62,1.84336831,
1.64,1.80193067,
1.66,1.82825873,
1.68,1.82088414,
1.7,1.88617924,
1.72,1.80582382,
1.74,1.77817953,
1.76,1.8284143,
1.78,1.83862779,
1.8,1.80097378,
1.82,1.78591217,
1.84,1.82735686,
1.86,1.85368939,
1.88,1.94612979,
1.9,2.19299743,
1.92,1.83250193,
1.94,1.83624235,
1.96,1.94612979,
1.98,1.8088123,
2,1.91041961,
2.02,1.83267233,
2.04,1.74724131,
2.06,1.82008515,
2.08,1.82406048,
2.1,1.87486926,
2.12,1.77380782,
2.14,1.76627497,
2.16,1.80646699,
2.18,1.84570375,
2.2,1.76263318,
2.22,1.7764867,
2.24,1.76516119,
2.26,1.84570375,
2.28,1.92732994,
2.3,1.8463293,
2.32,1.76022187,
2.34,1.8463293,
2.36,1.8463293,
2.38,1.84623603,
2.4,1.76654748,
2.42,1.76654748,
2.44,1.84623603,
2.46,1.91105882,
2.48,1.76401929,
2.5,1.7715533,
2.52,1.77281739,
2.54,1.84719674,
2.56,1.84719674,
2.58,1.84715406,
2.6,1.77540176,
2.62,1.84715406,
2.64,1.35158362,
2.66,1.34247149,
2.68,1.37616208,
2.7,1.41965272,
2.72,1.65668134,
2.74,1.81827611,
