# 50.0 sps, start/stop: 50/0 mA (360 s), channels: 1
# P min: 1.196593024, P max: 2.657739591,
Time,Power,
0,1.87381056,
0.02,1.86642812,
0.04,1.88151139,
0.06,1.88905303,
0.08,1.85007948,
0.1,1.81363668,
0.12,1.86152021,
0.14,1.79359113,
0.16,1.90176136,
0.18,1.89796503,
0.2,2.10175229,
0.22,1.85783765,
0.24,1.86289974,
0.26,1.93306031,
0.28,1.79116993,
0.3,2.04528684,
0.32,1.89624746,
0.34,1.98256479,
0.36,1.89624746,
0.38,1.89624746,
0.4,1.89624746,
0.42,1.86464859,
0.44,2.14630272,
0.46,1.86464859,
0.48,1.86464859,
0.5,1.86464859,
0.52,1.86530036,
0.54,1.86530036,
0.56,1.86530036,
0.58,1.86530036,
0.6,1.38291723,
0.62,1.78023384,
0.64,1.75310995,
0.66,1.72846604,
0.68,1.8404714,
0.7,1.8409286,
0.72,1.83403556,
0.74,1.83494631,
0.76,1.83540169,
0.78,1.83403556,
0.8,1.7789743,
0.82,1.82935356,
0.84,1.83026199,
0.86,1.82980777,
0.88,1.88178338,
0.9,1.83162826,
0.92,1.82406737,
0.94,1.82678612,
0.96,1.82587987,
0.98,1.82542675,
1,2.16393516,
1.02,2.29752787,
1.04,2.30252986,
1.06,2.2724169,
1.08,2.23098632,
1.1,2.23356223,
1.12,2.332561,
1.14,2.17806997,
1.16,2.28477075,
1.18,2.25833464,
1.2,2.29735053,
1.22,2.28532855,
1.24,2.22063731,
1.26,2.23069047,
1.28,2.25832404,
1.3,2.38483179,
1.32,2.20157603,
1.34,2.25626217,
1.36,2.23008829,
1.38,2.22436063,
1.4,2.24052186,
1.42,2.2339998,
1.44,2.20642205,
1.46,2.17253071,
1.48,2.34495478,
1.5,2.20981775,
1.52,2.22953759,
1.54,2.1836385,
1.56,2.2301032,
1.58,2.23206793,
1.6,2.25015372,
1.62,2.26855551,
1.64,2.19616644,
1.66,2.23889606,
1.68,2.20818147,
1.7,2.20565113,
1.72,2.18206204,
1.74,2.29003589,
1.76,2.25486987,
1.78,2.24952469,
1.8,2.23728685,
1.82,2.22699996,
1.84,2.1555738,
1.86,2.1555738,
1.88,2.24585485,
1.9,2.22578678,
1.92,2.25819152,
1.94,2.2858544,
1.96,2.29086103,
1.98,2.19821312,
2,2.25692722,
2.02,2.36591617,
2.04,2.23452979,
2.06,2.23452979,
2.08,2.23452979,
2.1,2.23452979,
2.12,2.2356428,
2.14,2.2356428,
2.16,2.2356428,
2.18,2.17230212,
2.2,2.38726583,
2.22,2.23538985,
2.24,2.23538985,
2.26,2.17609649,
2.28,2.23538985,
2.3,2.23538985,
2.32,2.23501846,
2.34,2.23501846,
2.36,2.23501846,
2.38,2.23501846,
2.4,2.23501846,
2.42,2.23641739,
2.44,2.1799049,
2.46,2.23641739,
2.48,2.23641739,
2.5,2.23641739,
2.52,2.23668558,
2.54,2.23668558,
2.56,2.23668558,
2.58,2.23668558,
2.6,2.23668558,
2.62,2.23690759,
2.64,2.333234,
2.66,2.23690759,
2.68,2.23690759,
2.7,2.23690759,
2.72,2.23738061,
2.74,2.34959366,
2.76,2.23738061,
2.78,2.23738061,
2.8,2.23738061,
2.82,2.23675336,
2.84,2.23675336,
2.86,2.23675336,
2.88,2.23675336,
2.9,2.30176202,
2.92,2.37836886,
2.94,2.23484617,
2.96,2.23484617,
2.98,2.18101884,
3,2.23484617,
3.02,2.23533439,
3.04,2.31298881,
3.06,2.23533439,
3.08,2.23533439,
3.1,2.2929049,
3.12,2.14579151,
3.14,2.15712349,
3.16,2.23538498,
3.18,2.23538498,
3.2,2.23538498,
3.22,2.23481083,
3.24,2.23481083,
3.26,2.15336286,
3.28,2.16590888,
3.3,2.23481083,
3.32,2.18349652,
3.34,2.23484375,
3.36,2.23484375,
3.38,2.23484375,
3.4,2.23484375,
3.42,2.1482233,
3.44,2.23331046,
3.46,2.23331046,
3.48,2.23331046,
3.5,2.23331046,
3.52,2.23339637,
3.54,2.23339637,
3.56,2.23339637,
3.58,2.23339637,
3.6,2.23339637,
3.62,2.34317204,
3.64,2.31549996,
3.66,2.23329316,
3.68,2.23329316,
3.7,2.23329316,
3.72,2.23335902,
3.74,2.23335902,
3.76,2.23335902,
3.78,2.23335902,
3.8,2.34187028,
3.82,2.2840482,
3.84,2.23300491,
3.86,2.16840403,
3.88,2.23300491,
3.9,2.30539634,
3.92,2.23434268,
3.94,2.28670416,
3.96,2.23434268,
3.98,2.23434268,
4,2.23434268,
4.02,2.23520273,
4.04,2.23520273,
4.06,2.23520273,
4.08,2.23520273,
4.1,2.23520273,
4.12,2.23487909,
4.14,2.23487909,
4.16,2.34693417,
4.18,2.23487909,
4.2,2.23487909,
4.22,2.23528623,
4.24,2.23528623,
4.26,2.23528623,
4.28,2.23528623,
4.3,2.23528623,
4.32,2.29422405,
4.34,2.32437593,
4.36,2.34198139,
4.38,2.23842284,
4.4,2.23842284,
4.42,1.81439787,
4.44,1.85303318,
4.46,1.8643152,
4.48,1.91586845,
4.5,2.23758298,
4.52,1.96259152,
4.54,1.97513947,
4.56,1.81419169,
4.58,1.79283992,
4.6,1.9122985,
4.62,1.8734218,
4.64,1.89375433,
4.66,1.91364896,
4.68,1.86461737,
4.7,1.77409361,
4.72,1.80695988,
4.74,1.83838571,
4.76,1.84845614,
4.78,1.88367736,
4.8,1.88747275,
4.82,1.85999384,
4.84,1.85371811,
4.86,1.78954374,
4.88,1.94800584,
4.9,1.84111604,
4.92,1.87776588,
4.94,1.81363668,
4.96,1.84380322,
4.98,1.86015186,
5,1.85888649,
5.02,1.83641758,
5.04,1.83388662,
5.06,1.92444455,
5.08,1.87792541,
5.1,1.86532121,
5.12,1.81776279,
5.14,1.82277473,
5.16,1.84793565,
5.18,1.90706635,
5.2,1.85927579,
5.22,1.83057827,
5.24,1.94900511,
5.26,1.78906052,
5.28,1.83305921,
5.3,1.82678091,
5.32,1.91034814,
5.34,1.91034814,
5.36,1.85085073,
5.38,1.8571296,
5.4,1.83702707,
5.42,1.94419702,
5.44,1.81333809,
5.46,1.87284244,
5.48,1.8221498,
5.5,1.87284244,
5.52,1.86546345,
5.54,1.86546345,
5.56,1.86546345,
5.58,1.86546345,
5.6,1.94547844,
5.62,1.86532625,
5.64,1.86532625,
5.66,1.86532625,
5.68,1.86532625,
5.7,1.86532625,
5.72,1.86508593,
5.74,1.86508593,
5.76,1.86508593,
5.78,2.05362014,
5.8,1.86508593,
5.82,1.86490823,
5.84,1.80317844,
5.86,1.86490823,
5.88,1.86490823,
5.9,1.86490823,
5.92,1.86582617,
5.94,1.86582617,
5.96,2.01576677,
5.98,1.80186975,
6,1.44203954,
6.02,1.3803944,
6.04,1.37001403,
6.06,1.39852147,
6.08,1.41137827,
6.1,1.45904804,
6.12,1.41627579,
6.14,1.6136665,
6.16,1.41228933,
6.18,1.42896924,
6.2,1.80524577,
6.22,1.87304416,
6.24,2.06412259,
6.26,1.85043043,
6.28,1.84663618,
6.3,1.77707493,
6.32,1.94340397,
6.34,1.83904011,
6.36,1.88932497,
6.38,1.77615872,
6.4,1.8377754,
6.42,1.85280243,
6.44,1.85654578,
6.46,1.85654578,
6.48,1.77677213,
6.5,1.94330025,
6.52,1.84144211,
6.54,1.84645002,
6.56,1.77724988,
6.58,1.77724988,
6.6,1.85277313,
6.62,1.86025512,
6.64,1.85772595,
6.66,1.87532897,
6.68,2.00730106,
6.7,1.84012293,
6.72,1.83132141,
6.74,1.77765243,
6.76,1.86025512,
6.78,1.90173351,
6.8,1.85398278,
6.82,1.89291703,
6.84,1.85017439,
6.86,1.89666017,
6.88,1.89918932,
6.9,1.77773954,
6.92,1.8488952,
6.94,1.93311522,
6.96,1.91848266,
6.98,1.85972993,
7,1.8602257,
7.02,1.86036912,
7.04,1.94333098,
7.06,2.25003693,
7.08,1.86917117,
7.1,1.85030241,
7.12,1.87874169,
7.14,1.82712235,
7.16,1.82712235,
7.18,1.82712235,
7.2,1.82712235,
7.22,2.00780126,
7.24,1.98263919,
7.26,1.86437242,
7.28,1.86437242,
7.3,1.79521471,
7.32,1.86766323,
7.34,1.86766323,
7.36,1.86766323,
7.38,1.93611215,
7.4,1.93104936,
7.42,1.86832139,
7.44,1.86832139,
7.46,1.86832139,
7.48,1.86832139,
7.5,1.86832139,
7.52,1.86871165,
7.54,1.86871165,
7.56,1.86871165,
7.58,1.86871165,
7.6,1.96252441,
7.62,1.86898958,
7.64,1.86898958,
7.66,1.86898958,
7.68,1.86898958,
7.7,1.86898958,
7.72,1.86816951,
7.74,1.86816951,
7.76,1.98896768,
7.78,1.86816951,
7.8,1.86816951,
7.82,1.8682349,
7.84,1.8682349,
7.86,1.8682349,
7.88,2.24055542,
7.9,1.8682349,
7.92,1.79897538,
7.94,1.97009904,
7.96,1.86828553,
7.98,1.94868327,
8,2.00533633,
8.02,1.81281889,
8.04,1.86881291,
8.06,1.86881291,
8.08,1.86881291,
8.1,1.86881291,
8.12,1.97631839,
8.14,1.86954647,
8.16,1.86954647,
8.18,1.86954647,
8.2,1.86954647,
8.22,1.87026783,
8.24,1.87026783,
8.26,1.87026783,
8.28,1.87026783,
8.3,1.87026783,
8.32,1.96744715,
8.34,1.86887988,
8.36,1.86887988,
8.38,1.86887988,
8.4,1.86887988,
8.42,1.86970466,
8.44,1.86970466,
8.46,1.86970466,
8.48,1.96999397,
8.5,1.86970466,
8.52,1.86960341,
8.54,1.86960341,
8.56,1.86960341,
8.58,1.86960341,
8.6,1.86960341,
8.62,1.8695317,
8.64,1.8695317,
8.66,2.02282844,
8.68,1.81652586,
8.7,1.95741913,
8.72,1.8697242,
8.74,1.81281889,
8.76,1.8697242,
8.78,1.8697242,
8.8,2.21034602,
8.82,1.86934396,
8.84,1.95495388,
8.86,1.86934396,
8.88,1.86934396,
8.9,1.86934396,
8.92,1.86948107,
8.94,1.86948107,
8.96,1.86948107,
8.98,1.86948107,
9,1.86948107,
9.02,1.86898746,
9.04,1.94224038,
9.06,1.86898746,
9.08,1.86898746,
9.1,1.86898746,
9.12,1.95727994,
9.14,1.86757634,
9.16,1.86757634,
9.18,1.86757634,
9.2,1.95854551,
9.22,1.86725149,
9.24,1.86725149,
9.26,1.86725149,
9.28,1.86725149,
9.3,1.86725149,
9.32,1.86679118,
9.34,1.86679118,
9.36,1.92080496,
9.38,2.00757124,
9.4,1.86679118,
9.42,1.86621959,
9.44,1.80127195,
9.46,1.86621959,
9.48,1.86621959,
9.5,1.86621959,
9.52,1.86587163,
9.54,1.86587163,
9.56,1.99996533,
9.58,1.79115577,
9.6,1.86587163,
9.62,1.92445975,
9.64,1.86589276,
9.66,1.86589276,
9.68,1.86589276,
9.7,1.86589276,
9.72,1.78479773,
9.74,1.86553376,
9.76,1.78980893,
9.78,1.78732864,
9.8,1.86553376,
9.82,1.86614118,
9.84,1.86614118,
9.86,1.86614118,
9.88,1.86614118,
9.9,1.80615861,
9.92,1.79107439,
9.94,1.86593871,
9.96,1.86593871,
9.98,1.86593871,
10,1.86593871,
10.02,1.86602988,
10.04,1.86602988,
10.06,1.86602988,
10.08,1.86602988,
10.1,1.86602988,
10.12,1.86663094,
10.14,1.86663094,
10.16,1.86663094,
10.18,1.86663094,
10.2,1.86663094,
10.22,1.86730376,
10.24,1.958472,
10.26,1.86730376,
10.28,1.98616163,
10.3,1.7886895,
10.32,1.87065324,
10.34,1.87065324,
10.36,1.87065324,
10.38,1.87065324,
10.4,1.87065324,
10.42,1.87051246,
10.44,2.18624686,
10.46,1.87051246,
10.48,1.87051246,
10.5,1.87051246,
10.52,1.87402024,
10.54,2.09316807,
10.56,1.87402024,
10.58,1.87402024,
10.6,1.87402024,
10.62,1.8739338,
10.64,1.8739338,
10.66,1.8739338,
10.68,1.9271392,
10.7,1.8739338,
10.72,1.8739276,
10.74,1.8739276,
10.76,1.8739276,
10.78,1.8739276,
10.8,1.8739276,
10.82,1.99640476,
10.84,1.87384115,
10.86,1.87384115,
10.88,1.80640839,
10.9,1.87384115,
10.92,1.8747944,
10.94,1.8747944,
10.96,1.8747944,
10.98,1.95604528,
11,2.04286475,
11.02,1.81016237,
11.04,1.87496109,
11.06,1.79507642,
11.08,1.87496109,
11.1,1.87496109,
11.12,1.87512778,
11.14,1.87512778,
11.16,1.87512778,
11.18,1.98629896,
11.2,1.40012922,
11.22,1.38062895,
11.24,1.39726068,
11.26,1.44703104,
11.28,1.44774854,
11.3,1.44149346,
11.32,1.41355012,
11.34,1.42015556,
11.36,1.42535026,
11.38,1.47497593,
11.4,1.80175915,
11.42,1.88266117,
11.44,1.83491563,
11.46,1.83739395,
11.48,1.84619451,
11.5,1.8613173,
11.52,1.77802956,
11.54,1.96436002,
11.56,1.90280622,
11.58,1.84747356,
11.6,1.84620911,
11.62,1.77689085,
11.64,1.87516585,
11.66,1.84122734,
11.68,1.88649554,
11.7,1.87643032,
11.72,1.94173616,
11.74,1.92792839,
11.76,1.77675105,
11.78,1.87386062,
11.8,1.84619451,
11.82,1.90464306,
11.84,1.85750927,
11.86,1.90024725,
11.88,1.84870878,
11.9,1.88138184,
11.92,1.95308105,
11.94,1.77625932,
11.96,1.83493015,
11.98,1.94928768,
12,1.89527006,
12.02,1.86508956,
12.04,1.86635403,
12.06,1.8550244,
12.08,1.95557486,
12.1,1.97444071,
12.12,1.8361946,
12.14,1.85627419,
12.16,1.87766881,
12.18,2.10011217,
12.2,1.8625459,
12.22,1.84751374,
12.24,1.87391619,
12.26,2.03607375,
12.28,1.86010801,
12.3,1.94432272,
12.32,1.82945019,
12.34,1.82945019,
12.36,1.82945019,
12.38,1.82945019,
12.4,1.82945019,
12.42,1.86942289,
12.44,1.97971646,
12.46,1.7834759,
