# 50.0 sps, start/stop: 50/0 mA (360 s), channels: 1
# P min: 1.2009672820000001, P max: 2.5254634531999995,
Time,Power,
0,2.22443943,
0.02,2.175459,
0.04,2.22570312,
0.06,2.26462461,
0.08,2.22553139,
0.1,2.22553139,
0.12,2.25565532,
0.14,2.34734123,
0.16,2.1916167,
0.18,2.22784933,
0.2,2.24296076,
0.22,2.20151804,
0.24,2.20778499,
0.26,2.24169726,
0.28,2.25911081,
0.3,2.26911694,
0.32,2.31055646,
0.34,2.1712287,
0.36,2.28544006,
0.38,2.20791709,
0.4,2.20791709,
0.42,2.20791709,
0.44,2.20791709,
0.46,2.20791709,
0.48,2.30137149,
0.5,2.40934854,
0.52,2.22699516,
0.54,2.16075373,
0.56,2.22699516,
0.58,2.22731799,
0.6,2.22731799,
0.62,2.22731799,
0.64,2.22731799,
0.66,2.34029569,
0.68,2.22694667,
0.7,2.22694667,
0.72,2.16949827,
0.74,2.22694667,
0.76,2.22694667,
0.78,2.22755061,
0.8,2.22755061,
0.82,2.22755061,
0.84,2.37033454,
0.86,2.17323613,
0.88,2.22712878,
0.9,2.22712878,
0.92,2.22712878,
0.94,2.30882722,
0.96,2.22712878,
0.98,2.22898054,
1,2.17694051,
1.02,2.30123029,
1.04,2.27990904,
1.06,2.22898054,
1.08,2.23000868,
1.1,2.23000868,
1.12,2.23000868,
1.14,2.23000868,
1.16,2.23000868,
1.18,2.23000868,
1.2,2.34267876,
1.22,2.23000868,
1.24,2.23000868,
1.26,2.23000868,
1.28,2.23012495,
1.3,2.23012495,
1.32,2.23012495,
1.34,2.23012495,
1.36,2.23012495,
1.38,2.15430498,
1.4,2.22963493,
1.42,2.22963493,
1.44,2.163096,
1.46,2.22963493,
1.48,2.22931656,
1.5,2.28868215,
1.52,2.22931656,
1.54,2.22931656,
1.56,2.22931656,
1.58,2.22918022,
1.6,2.22918022,
1.62,2.22918022,
1.64,2.22918022,
1.66,1.9019421,
1.68,1.79148442,
1.7,1.76010982,
1.72,1.78395654,
1.74,1.84670573,
1.76,1.81032939,
1.78,2.27741888,
1.8,2.33269334,
1.82,2.18894943,
1.84,2.18894943,
1.86,2.18894943,
1.88,2.18874733,
1.9,2.25983615,
1.92,2.34522357,
1.94,2.18874733,
1.96,2.25862355,
1.98,2.32509147,
2,2.18736441,
2.02,2.24096984,
2.04,2.18736441,
2.06,2.26355385,
2.08,2.18733267,
2.1,2.18733267,
2.12,2.18733267,
2.14,2.24715025,
2.16,2.3036334,
2.18,2.18686066,
2.2,2.27224149,
2.22,2.18686066,
2.24,2.18686066,
2.26,2.18686066,
2.28,2.18618798,
2.3,2.18618798,
2.32,2.25969749,
2.34,2.39155991,
2.36,2.18618798,
2.38,2.18603349,
2.4,2.23968902,
2.42,2.18603349,
2.44,2.18603349,
2.46,2.3174946,
2.48,2.23974222,
2.5,2.31881275,
2.52,2.18633803,
2.54,2.18633803,
2.56,2.237216,
2.58,2.1866758,
2.6,2.24351654,
2.62,2.27115377,
2.64,2.29373849,
2.66,2.3100581,
2.68,2.35664846,
2.7,2.18733115,
2.72,2.18733115,
2.74,2.18733115,
2.76,2.24114283,
2.78,2.29622839,
2.8,2.22670695,
2.82,2.22670695,
2.84,2.22670695,
2.86,2.34392333,
2.88,2.16067248,
2.9,2.22969032,
2.92,2.22969032,
2.94,2.22969032,
2.96,2.22969032,
2.98,2.22980704,
3,2.22980704,
3.02,2.22980704,
3.04,2.41185582,
3.06,2.22980704,
3.08,2.16082216,
3.1,2.22944054,
3.12,2.22944054,
3.14,2.22944054,
3.16,2.22944054,
3.18,2.22870264,
3.2,2.17473596,
3.22,2.17473596,
3.24,2.22870264,
3.26,2.22870264,
3.28,2.2294939,
3.3,2.2294939,
3.32,2.2294939,
3.34,2.2294939,
3.36,2.12458843,
3.38,2.31169634,
3.4,2.15347658,
3.42,2.22988293,
3.44,2.17106217,
3.46,2.22988293,
3.48,1.8898387,
3.5,1.83834404,
3.52,1.85593005,
3.54,1.81322839,
3.56,1.91116426,
3.58,1.85240308,
3.6,1.87120407,
3.62,1.88752858,
3.64,1.89505909,
3.66,1.84234556,
3.68,1.84258979,
3.7,1.84759394,
3.72,1.83379461,
3.74,1.75463801,
3.76,2.02597431,
3.78,1.84911366,
3.8,1.78880274,
3.82,1.84410881,
3.84,1.84784981,
3.86,1.83905341,
3.88,1.84553747,
3.9,1.87946316,
3.92,1.83552661,
3.94,1.77520865,
3.96,1.82920662,
3.98,1.77413762,
4,1.81686539,
4.02,1.83193388,
4.04,1.89099426,
4.06,1.92866549,
4.08,1.77430253,
4.1,1.88363508,
4.12,1.77683103,
