# 50.0 sps, start/stop: 50/0 mA (360 s), channels: 1
# P min: 1.1851537152, P max: 2.8268596127999994,
Time,Power,
0,2.06479536,
0.02,1.85075985,
0.04,1.78189033,
0.06,1.85344914,
0.08,1.36123674,
0.1,1.35091395,
0.12,1.43255308,
0.14,1.36342101,
0.16,1.36991321,
0.18,1.39839169,
0.2,1.40233491,
0.22,1.40133988,
0.24,1.39713215,
0.26,1.33961725,
0.28,1.60702614,
0.3,1.58789467,
0.32,1.6416382,
0.34,1.67462147,
0.36,1.64628021,
0.38,1.68003296,
0.4,1.62752406,
0.42,1.67130882,
0.44,1.66628902,
0.46,1.7287898,
0.48,1.63336108,
0.5,1.79176251,
0.52,1.87647564,
0.54,1.88627098,
0.56,1.72538247,
0.58,1.81297644,
0.6,1.82381711,
0.62,1.83381201,
0.64,1.86656086,
0.66,1.82390382,
0.68,1.81638205,
0.7,1.84020941,
0.72,1.8702965,
0.74,1.79777082,
0.76,1.78495414,
0.78,1.95810363,
0.8,1.91722419,
0.82,1.79499984,
0.84,1.79370939,
0.86,1.83971264,
0.88,1.84641062,
0.9,1.94659441,
0.92,1.81632448,
0.94,1.93795081,
0.96,1.85150579,
0.98,1.97856049,
1,1.81250975,
1.02,1.83759796,
1.04,1.83267312,
1.06,1.99062241,
1.08,1.82887892,
1.1,1.82388937,
1.12,1.83640873,
1.14,1.82420009,
1.16,1.74503192,
1.18,1.74864365,
1.2,1.88817079,
1.22,1.85176757,
1.24,1.78868061,
1.26,1.78868061,
1.28,1.78868061,
1.3,1.78868061,
1.32,1.9465128,
1.34,1.81718575,
1.36,1.81718575,
1.38,1.81718575,
1.4,1.95350247,
1.42,1.81718575,
1.44,1.83367901,
1.46,1.83367901,
1.48,1.98198273,
1.5,1.83367901,
1.52,1.83367901,
1.54,1.84717404,
1.56,1.745427,
1.58,1.78057322,
1.6,1.92009613,
1.62,1.84717404,
1.64,1.77432709,
1.66,1.78186214,
1.68,1.78312641,
1.7,1.84740189,
1.72,1.84740189,
1.74,1.84842793,
1.76,1.79067562,
1.78,1.84842793,
1.8,1.84842793,
1.82,1.94901405,
1.84,1.84936747,
1.86,1.84936747,
1.88,1.84936747,
1.9,1.95784441,
1.92,1.84936747,
1.94,1.84904271,
1.96,1.84904271,
1.98,1.84904271,
2,1.97294607,
2.02,1.78572557,
2.04,1.85247363,
2.06,1.85247363,
2.08,1.85247363,
2.1,1.85247363,
2.12,1.85247363,
2.14,1.85210498,
2.16,1.85210498,
2.18,1.85210498,
2.2,1.85210498,
2.22,1.85210498,
2.24,1.85194001,
2.26,1.79453943,
2.28,1.85194001,
2.3,1.85194001,
2.32,1.85194001,
2.34,1.85222218,
2.36,1.78703229,
2.38,1.85222218,
2.4,1.91144433,
2.42,1.85222218,
2.44,1.78708529,
2.46,1.85242884,
2.48,1.85242884,
2.5,1.96678004,
2.52,1.85242884,
2.54,1.85221189,
2.56,1.85221189,
2.58,1.95042873,
2.6,1.85221189,
2.62,1.85221189,
2.64,1.85278287,
2.66,1.75188474,
2.68,1.85278287,
2.7,1.85278287,
2.72,1.85278287,
2.74,1.75564122,
2.76,1.78709943,
2.78,1.77951304,
2.8,1.85229176,
2.82,1.85229176,
2.84,1.78954934,
2.86,1.78828496,
2.88,1.85190844,
2.9,1.85190844,
2.92,1.91522846,
2.94,1.85229839,
2.96,1.85229839,
2.98,1.85229839,
3,1.90514895,
3.02,1.85229839,
3.04,1.84990801,
3.06,1.84990801,
3.08,1.9844431,
3.1,1.84990801,
3.12,1.84990801,
3.14,1.85082506,
3.16,1.75943441,
3.18,1.77703482,
3.2,1.78831325,
3.22,1.85082506,
3.24,1.85094751,
3.26,1.78954934,
3.28,1.78954934,
3.3,1.85094751,
3.32,1.85094751,
3.34,2.21677508,
3.36,1.78068237,
3.38,1.85092855,
3.4,1.85092855,
3.42,1.92395625,
3.44,1.85123063,
3.46,1.85123063,
3.48,1.85123063,
3.5,1.96031099,
3.52,1.85123063,
3.54,1.85168141,
3.56,1.85168141,
3.58,1.76293299,
3.6,1.77552465,
3.62,1.85168141,
3.64,1.85097345,
3.66,1.78558786,
3.68,1.78432364,
3.7,1.78558786,
3.72,1.85097345,
3.74,1.85169606,
3.76,1.79440104,
3.78,1.79060834,
3.8,1.85169606,
3.82,1.85169606,
3.84,1.85236811,
3.86,1.85236811,
3.88,1.85236811,
3.9,1.85236811,
3.92,1.85236811,
3.94,1.85293903,
3.96,1.79190092,
3.98,1.85293903,
4,1.85293903,
4.02,1.85293903,
4.04,1.85120501,
4.06,1.85120501,
4.08,1.85120501,
4.1,1.85120501,
4.12,1.85120501,
4.14,1.85046542,
4.16,1.85046542,
4.18,1.85046542,
4.2,1.85046542,
4.22,1.85046542,
4.24,1.84998101,
4.26,1.84998101,
4.28,1.79319,
4.3,1.84998101,
4.32,1.84998101,
4.34,1.85005417,
4.36,1.79326092,
4.38,1.7970033,
4.4,1.85005417,
4.42,1.9327407,
4.44,1.84990006,
4.46,1.78582091,
4.48,1.84990006,
4.5,1.84990006,
4.52,1.97052263,
4.54,1.8501609,
4.56,1.8501609,
4.58,1.8501609,
4.6,1.97058497,
4.62,1.8501609,
4.64,1.85035653,
4.66,1.85035653,
4.68,1.74818836,
4.7,1.85035653,
4.72,1.85035653,
4.74,1.84936629,
4.76,1.84936629,
4.78,1.78715596,
4.8,1.77709104,
4.82,1.84936629,
4.84,1.84938091,
4.86,1.79344176,
