# 50.0 sps, start/stop: 50/0 mA (5 s), channels: 1
# P min: 0.7902342702, P max: 1.1940933744
Time,Power
0.00000000,0.86530129
0.02000000,0.86782477
0.04000000,0.88664993
0.06000000,0.95392591
0.08000000,0.84899961
0.10000000,0.94290856
0.12000000,0.83399107
0.14000000,0.84650800
0.16000000,0.94290856
0.18000000,0.85155515
0.20000000,0.86287013
0.22000000,0.87417653
0.24000000,0.93181897
0.26000000,0.93181897
0.28000000,0.84409342
0.30000000,0.84915101
0.32000000,0.85919625
0.34000000,1.01976868
0.36000000,0.91992201
0.38000000,0.85667232
0.40000000,0.99344050
0.42000000,0.90858412
0.44000000,0.96835209
0.46000000,0.85795298
0.48000000,0.90858412
0.50000000,0.89739896
0.52000000,0.84293007
0.54000000,0.99972374
0.56000000,0.83667044
0.58000000,0.84666565
0.60000000,0.88577296
0.62000000,0.88577296
0.64000000,0.88577296
0.66000000,0.88577296
0.68000000,0.82665749
0.70000000,0.88514613
0.72000000,0.88514613
0.74000000,0.88514613
0.76000000,0.88514613
0.78000000,0.88514613
0.80000000,0.88481519
0.82000000,0.88481519
0.84000000,0.83160917
0.86000000,0.88481519
0.88000000,0.88481519
0.90000000,0.88591873
0.92000000,1.00595946
0.94000000,1.14397096
0.96000000,0.88591873
0.98000000,0.88591873
1.00000000,0.88851024
1.02000000,0.88851024
1.04000000,0.88851024
1.06000000,0.88851024
1.08000000,0.88851024
1.10000000,0.88675054
1.12000000,0.96832331
1.14000000,0.88675054
1.16000000,0.88675054
1.18000000,0.88675054
1.20000000,0.88614480
1.22000000,0.96327549
1.24000000,0.88614480
1.26000000,0.82658053
1.28000000,0.88614480
1.30000000,0.96829262
1.32000000,0.97328980
1.34000000,0.88707577
1.36000000,0.88707577
1.38000000,0.88707577
1.40000000,0.88786932
1.42000000,0.88786932
1.44000000,0.88786932
1.46000000,0.88786932
1.48000000,0.88786932
1.50000000,0.88697482
1.52000000,0.88697482
1.54000000,0.83533725
1.56000000,0.88697482
1.58000000,0.88697482
1.60000000,0.83659917
1.62000000,0.88773196
1.64000000,0.88773196
1.66000000,0.88773196
1.68000000,0.95446203
1.70000000,0.88843864
1.72000000,0.95824777
1.74000000,0.80898847
1.76000000,0.88843864
1.78000000,0.88843864
1.80000000,0.95824777
1.82000000,0.88848911
1.84000000,0.88848911
1.86000000,0.95572394
1.88000000,0.88848911
1.90000000,0.95824777
1.92000000,0.88909483
1.94000000,0.97954890
1.96000000,0.88909483
1.98000000,0.88909483
2.00000000,0.83408856
2.02000000,0.88739269
2.04000000,0.97582910
2.06000000,0.94695602
2.08000000,0.95573909
2.10000000,0.88829425
2.12000000,0.88829425
2.14000000,0.97203559
2.16000000,0.98208051
2.18000000,0.88829425
2.20000000,0.88931083
2.22000000,0.88931083
2.24000000,0.88931083
2.26000000,1.12009351
2.28000000,0.88931083
2.30000000,0.88916645
2.32000000,0.95448472
2.34000000,0.88916645
2.36000000,0.88916645
2.38000000,0.96079445
2.40000000,0.88840928
2.42000000,0.88840928
2.44000000,0.88840928
2.46000000,0.88840928
2.48000000,0.99966235
2.50000000,0.88819329
2.52000000,0.88819329
2.54000000,0.83408195
2.56000000,0.99964651
2.58000000,0.99712266
2.60000000,0.94946485
2.62000000,0.96324496
2.64000000,0.98459656
2.66000000,0.89389011
2.68000000,0.89389011
2.70000000,0.97199707
2.72000000,0.89880833
2.74000000,0.89880833
2.76000000,0.89880833
2.78000000,0.89880833
2.80000000,0.89814503
2.82000000,0.89814503
2.84000000,0.82904531
2.86000000,0.89814503
2.88000000,0.89814503
2.90000000,0.89868779
2.92000000,0.96072021
2.94000000,0.84281318
2.96000000,0.98075835
2.98000000,0.89868779
3.00000000,0.89676267
3.02000000,0.89676267
3.04000000,0.84154467
3.06000000,0.89676267
3.08000000,0.84406834
3.10000000,0.89666173
3.12000000,1.00083903
3.14000000,0.89666173
3.16000000,0.89666173
3.18000000,0.89666173
3.20000000,0.95317694
3.22000000,0.89664752
3.24000000,0.89664752
3.26000000,0.89664752
3.28000000,0.89664752
3.30000000,0.82522211
3.32000000,0.89714513
3.34000000,0.89714513
3.36000000,0.84652142
3.38000000,0.89714513
3.40000000,0.89738327
3.42000000,0.89738327
3.44000000,0.83898774
3.46000000,0.95562738
3.48000000,0.98449708
3.50000000,0.89798181
3.52000000,0.89798181
3.54000000,0.84528998
3.56000000,0.89798181
3.58000000,1.04591261
3.60000000,0.82140413
3.62000000,0.84648787
3.64000000,0.84149131
3.66000000,0.89710958
3.68000000,1.00703390
3.70000000,1.08731614
3.72000000,1.00706582
3.74000000,0.96694066
3.76000000,0.96441707
3.78000000,1.00580402
3.80000000,1.02331350
3.82000000,0.95684556
3.84000000,0.96436547
3.86000000,0.98066703
3.88000000,0.96941239
3.90000000,0.96307321
3.92000000,0.81888728
3.94000000,0.86027071
3.96000000,0.91078878
3.98000000,0.91078878
4.00000000,0.91148810
4.02000000,0.85900221
4.04000000,0.91148810
4.06000000,0.83644337
4.08000000,0.83644337
4.10000000,0.91177645
4.12000000,0.91177645
4.14000000,0.85772693
4.16000000,0.91177645
4.18000000,0.84142629
4.20000000,0.91036339
4.22000000,0.91036339
4.24000000,0.85646527
4.26000000,0.83769177
4.28000000,0.91036339
4.30000000,1.11480278
4.32000000,0.91101945
4.34000000,0.91101945
4.36000000,0.91101945
4.38000000,0.91101945
4.40000000,0.85520361
4.42000000,0.85898859
4.44000000,0.91228111
4.46000000,0.85020744
4.48000000,0.91228111
4.50000000,0.86025025
4.52000000,0.85520361
4.54000000,0.91101945
4.56000000,0.91101945
4.58000000,0.91101945
4.60000000,1.06717095
4.62000000,0.90915940
4.64000000,0.90915940
4.66000000,0.90915940
4.68000000,0.90915940
4.70000000,0.91029308
4.72000000,0.91029308
4.74000000,0.85018891
4.76000000,0.84266958
4.78000000,0.91029308
4.80000000,0.89952737
4.82000000,0.89952737
4.84000000,0.89952737
4.86000000,0.83392001
4.88000000,0.99193282
4.90000000,0.88746448
4.92000000,0.88746448
4.94000000,0.88746448
4.96000000,0.88746448
4.98000000,0.95812248
5.00000000,0.88722444
5.02000000,0.88722444
5.04000000,0.88722444
5.06000000,0.88722444
5.08000000,0.88722444
5.10000000,0.82648391
5.12000000,0.95064577
5.14000000,0.93933998
5.16000000,0.96442471
5.18000000,0.82396030
5.20000000,0.88651655
5.22000000,0.88651655
5.24000000,0.88651655
5.26000000,0.96444764
5.28000000,0.80515327
5.30000000,0.88645906
5.32000000,0.98579012
5.34000000,0.96070499
5.36000000,0.88645906
5.38000000,0.88645906
5.40000000,0.88611979
5.42000000,0.95319960
5.44000000,0.88611979
5.46000000,0.88611979
5.48000000,0.88611979
5.50000000,0.94315530
5.52000000,1.14257767
5.54000000,0.88601884
5.56000000,0.88601884
5.58000000,0.83276888
5.60000000,0.83900104
5.62000000,0.97825412
5.64000000,1.05098470
5.66000000,0.89073515
5.68000000,0.89073515
5.70000000,0.95318449
5.72000000,0.89085022
5.74000000,0.97448414
5.76000000,0.89085022
5.78000000,0.89085022
5.80000000,0.83903429
5.82000000,0.89056855
5.84000000,1.00837557
5.86000000,0.99207237
5.88000000,0.95568040
5.90000000,0.89574611
5.92000000,0.89574611
5.94000000,0.83780299
5.96000000,0.89574611
5.98000000,0.89574611
6.00000000,0.84155133
6.02000000,0.89515462
6.04000000,1.00337066
6.06000000,0.89515462
6.08000000,0.89515462
6.10000000,0.84155800
6.12000000,0.84029615
6.14000000,0.96824850
6.16000000,0.82146923
6.18000000,0.89561598
6.20000000,0.89470035
6.22000000,0.96697898
6.24000000,0.89470035
6.26000000,0.89470035
6.28000000,0.95819652
6.30000000,0.89456134
6.32000000,0.89456134
6.34000000,0.98203382
6.36000000,0.89456134
6.38000000,0.84282487
6.40000000,0.89448165
6.42000000,0.89448165
6.44000000,0.89448165
6.46000000,0.83784780
6.48000000,0.84284491
6.50000000,0.97832196
6.52000000,0.89463308
6.54000000,0.89463308
6.56000000,0.89463308
6.58000000,0.89463308
6.60000000,0.89171962
6.62000000,0.89171962
6.64000000,0.89171962
6.66000000,0.89171962
6.68000000,0.89171962
6.70000000,0.89097659
6.72000000,0.89097659
6.74000000,0.83908582
6.76000000,0.83661243
6.78000000,0.95573909
6.80000000,0.89109873
6.82000000,0.89109873
6.84000000,0.89109873
6.86000000,0.89109873
6.88000000,0.95202640
6.90000000,0.88679094
6.92000000,0.88679094
6.94000000,0.88679094
6.96000000,0.88679094
6.98000000,0.96458139
7.00000000,0.88662545
7.02000000,0.88662545
7.04000000,0.88662545
7.06000000,0.88662545
7.08000000,0.97082559
7.10000000,0.88549248
7.12000000,0.88549248
7.14000000,0.88549248
7.16000000,1.00725338
7.18000000,0.96459668
7.20000000,0.82788676
7.22000000,0.88664653
7.24000000,0.88664653
7.26000000,1.03233441
7.28000000,0.88664653
7.30000000,0.88646568
7.32000000,0.88646568
7.34000000,0.88646568
7.36000000,0.88646568
7.38000000,0.93952236
7.40000000,0.88640115
7.42000000,0.88640115
7.44000000,0.88640115
7.46000000,0.88640115
7.48000000,0.96712075
7.50000000,0.82158316
7.52000000,0.88635067
7.54000000,0.88635067
7.56000000,0.88635067
