machine,method,submethod,algorithm,iterations,start time,stop time,total time,time per iteration,baseline power,on-load power,total power used,joules per iteration,iterations per joule
pizero2,key generation,,RSA-2048,100,1775832535.354736,1775832613.605561,78.25082492828369,0.7825082492828369,0.64514,1.107406,0.46226599999999984,0.36172695836297974,2.764516099451279
pizero2,key generation,,ECDSA P-256,100,1775832660.7775211,1775832666.4128532,5.635332107543945,0.05635332107543945,0.64514,1.251376,0.606236,0.03416341195549011,29.271081041403374
pizero2,key generation,,X25519,100,1775832908.231672,1775832913.758661,5.526988983154297,0.05526988983154297,0.64514,1.275285,0.630145,0.03482804472789764,28.712493274105313
pizero2,key generation,,ECDH P-256,100,1775833028.9062421,1775833034.5195806,5.613338470458984,0.056133384704589846,0.64514,1.325457,0.6803170000000001,0.03818849588207245,26.185896482753304
pizero2,key generation,,ML-KEM-512,100,1775833057.2009826,1775833062.9410715,5.740088939666748,0.05740088939666748,0.64514,1.321882,0.676742,0.038845592692079545,25.7429461284522
pizero2,key generation,,ML-KEM-768,100,1775833094.3465362,1775833100.1090045,5.762468338012695,0.057624683380126954,0.64514,1.29377,0.64863,0.03737709838085175,26.754350747362963
pizero2,key generation,,ML-KEM-1024,100,1775833122.9499614,1775833128.7468262,5.796864748001099,0.05796864748001099,0.64514,1.300748,0.655608,0.03800470903707504,26.31252877174936
pizero2,key generation,,ML-DSA-44,100,1775833161.0273225,1775833166.94691,5.9195873737335205,0.0591958737373352,0.64514,1.271421,0.6262809999999999,0.03707325100009202,26.973625809010326
pizero2,key generation,,ML-DSA-65,100,1775833206.2345781,1775833212.2873297,6.052751541137695,0.06052751541137695,0.64514,1.282938,0.6377979999999999,0.03860432827434539,25.903831116899728
pizero2,key generation,,ML-DSA-87,100,1775833236.1957138,1775833242.465596,6.2698822021484375,0.06269882202148437,0.64514,1.285751,0.640611,0.04016555507400513,24.896954571087033
pizero2,key generation,,SLH-DSA-SHA2-128s,100,1775833269.9672172,1775833361.9215279,91.95431065559387,0.9195431065559387,0.64514,1.326485,0.6813449999999999,0.6265260979363559,1.596102705527811
pizero2,key generation,,SLH-DSA-SHA2-128f,100,1775833387.4311032,1775833394.4945812,7.063477993011475,0.07063477993011474,0.64514,1.30173,0.65659,0.04637809015431404,21.561905560852015
pizero2,key generation,,SLH-DSA-SHAKE-128s,100,1775833439.0299766,1775833524.6710002,85.64102363586426,0.8564102363586426,0.64514,1.256826,0.611686,0.5238541518372726,1.9089282703836141
pizero2,key generation,,SLH-DSA-SHA2-192s,100,1775833559.168316,1775833690.390892,131.22257614135742,1.3122257614135742,0.64514,1.333063,0.6879230000000001,0.9027102824689103,1.1077751294302338
pizero2,key generation,,SLH-DSA-SHA2-192f,100,1775833736.2932541,1775833743.9977825,7.704528331756592,0.07704528331756592,0.64514,1.285811,0.640671,0.049360678708348274,20.259040721635618
pizero2,key generation,,SLH-DSA-SHAKE-192s,100,1775833781.864176,1775833903.846325,121.98214888572693,1.2198214888572694,0.64514,1.26928,0.6241399999999999,0.761339384055376,1.3134746749516182
pizero2,key generation,,SLH-DSA-SHA2-256s,100,1775834026.1954737,1775834114.328362,88.13288831710815,0.8813288831710815,0.64514,1.330417,0.6852769999999999,0.6039544130728292,1.6557541071885715
pizero2,key generation,,SLH-DSA-SHA2-256f,100,1775834150.289466,1775834161.17082,10.881354093551636,0.10881354093551636,0.64514,1.30667,0.66153,0.07198342173507213,13.8920875931739
pizero2,key generation,,SLH-DSA-SHAKE-256s,100,1775834185.7950978,1775834268.2326562,82.43755841255188,0.8243755841255188,0.64514,1.265264,0.6201239999999999,0.5112150847302531,1.9561238114240276
pizero2,signatures,signing,RSA-2048,100,1775834332.840237,1775834337.0989745,4.258737564086914,0.04258737564086914,0.64514,1.249554,0.604414,0.02574040606060028,38.84942598208101
pizero2,signatures,signing,ECDSA P-256,100,1775834399.9444222,1775834402.90041,2.9559876918792725,0.029559876918792725,0.64514,1.293948,0.648808,0.01917868462392807,52.14121925506618
pizero2,signatures,signing,ML-DSA-44,100,1775834544.6225555,1775834548.104283,3.4817276000976562,0.03481727600097656,0.64514,1.260265,0.6151249999999999,0.021416976900100703,46.69193064289563
pizero2,signatures,signing,ML-DSA-65,100,1775834672.8190255,1775834676.854069,4.035043478012085,0.04035043478012085,0.64514,1.258259,0.613119,0.024739618221952912,40.420995628487155
pizero2,signatures,signing,ML-DSA-87,100,1775834703.6003456,1775834707.9371343,4.336788654327393,0.04336788654327393,0.64514,1.249208,0.604068,0.026197152488422398,38.17208761303128
pizero2,signatures,signing,SLH-DSA-SHA2-128s,100,1775834731.2659552,1775835388.925,657.6590447425842,6.5765904474258425,0.64514,1.331161,0.686021,4.511679155333524,0.22164696681009347
pizero2,signatures,signing,SLH-DSA-SHA2-128f,100,1775835470.583197,1775835504.995849,34.412651777267456,0.34412651777267456,0.64514,1.330709,0.6855689999999999,0.23592247266289468,4.238680566174303
pizero2,signatures,signing,SLH-DSA-SHAKE-128s,100,1775835533.384918,1775836141.4685202,608.0836021900177,6.080836021900177,0.64514,1.276295,0.6311549999999999,3.837950059402406,0.2605557614149119
pizero2,signatures,signing,SLH-DSA-SHA2-192s,100,1775836197.1275342,1775837344.5835264,1147.4559922218323,11.474559922218322,0.64514,1.34785,0.70271,8.063288002942036,0.12401888654295021
pizero2,signatures,signing,SLH-DSA-SHA2-192f,100,1775837381.9156995,1775837436.0387535,54.12305402755737,0.5412305402755737,0.64514,1.319034,0.673894,0.3647320137084675,2.7417390369228904
pizero2,signatures,signing,SLH-DSA-SHAKE-192s,100,1775837489.0953994,1775838539.8300478,1050.7346484661102,10.507346484661102,0.64514,1.266499,0.621359,6.528834304362538,0.15316669919648665
pizero2,signatures,signing,SLH-DSA-SHA2-256s,100,1775838594.0520904,1775839602.743305,1008.6912145614624,10.086912145614624,0.64514,1.337299,0.692159,6.981747023796473,0.14323062645948303
pizero2,signatures,signing,SLH-DSA-SHA2-256f,100,1775839656.0679362,1775839763.7325873,107.6646511554718,1.076646511554718,0.64514,1.410925,0.7657849999999999,0.8244797488509296,1.2128860671152826
pizero2,signatures,signing,SLH-DSA-SHAKE-256s,100,1775839800.4148467,1775840723.083897,922.6690504550934,9.226690504550934,0.64514,1.281446,0.636306,5.870998528188787,0.1703287771575207
pizero2,signatures,verification,RSA-2048,100,1775840901.038069,1775840903.331434,2.293365001678467,0.022933650016784667,0.64514,1.242429,0.597289,0.013698016884875297,73.00326816680689
pizero2,signatures,verification,ECDSA P-256,100,1775840948.3151865,1775840950.6966677,2.381481170654297,0.023814811706542968,0.64514,1.239819,0.594679,0.014162168410835264,70.61065586784824
pizero2,signatures,verification,ML-DSA-44,100,1775840984.9534938,1775840987.442706,2.4892122745513916,0.024892122745513917,0.64514,1.250563,0.605423,0.015070263628957274,66.35583985926536
pizero2,signatures,verification,ML-DSA-65,100,1775841017.0681744,1775841019.6235697,2.5553953647613525,0.025553953647613526,0.64514,1.245805,0.600665,0.01534936556774378,65.14927249511011
pizero2,signatures,verification,ML-DSA-87,100,1775841064.2160752,1775841066.8886774,2.6726021766662598,0.026726021766662597,0.64514,1.257249,0.612109,0.016359238457570077,61.12753980532999
pizero2,signatures,verification,SLH-DSA-SHA2-128s,100,1775841118.011934,1775841121.0183716,3.0064375400543213,0.030064375400543214,0.64514,1.255713,0.610573,0.018356495881435873,54.47662813529194
pizero2,signatures,verification,SLH-DSA-SHA2-128f,100,1775841157.81731,1775841162.1063008,4.28899073600769,0.042889907360076904,0.64514,1.280257,0.6351169999999999,0.02724010929280996,36.71057223929533
pizero2,signatures,verification,SLH-DSA-SHAKE-128s,100,1775841221.6493409,1775841224.594062,2.944721221923828,0.02944721221923828,0.64514,1.250116,0.604976,0.017814856659545898,56.132924283966155
pizero2,signatures,verification,SLH-DSA-SHA2-192s,100,1775841273.8377645,1775841277.1470695,3.30930495262146,0.0330930495262146,0.64514,1.281027,0.6358869999999999,0.02104343998407602,47.52074759434387
pizero2,signatures,verification,SLH-DSA-SHA2-192f,100,1775841309.5761085,1775841314.75882,5.182711601257324,0.05182711601257324,0.64514,1.27613,0.6309899999999999,0.032702391932773585,30.578802983454644
pizero2,signatures,verification,SLH-DSA-SHAKE-192s,100,1775841360.3673894,1775841363.6173046,3.24991512298584,0.0324991512298584,0.64514,1.25517,0.6100299999999999,0.019825457224750515,50.44019861249804
pizero2,signatures,verification,SLH-DSA-SHA2-256s,100,1775841399.6349845,1775841403.3816335,3.7466490268707275,0.03746649026870728,0.64514,1.282861,0.637721,0.023893167640650272,41.85296880848337
pizero2,signatures,verification,SLH-DSA-SHA2-256f,100,1775841430.6642518,1775841435.8464355,5.182183742523193,0.051821837425231936,0.64514,1.273466,0.6283259999999999,0.03256100782204628,30.711580104192105
pizero2,signatures,verification,SLH-DSA-SHAKE-256s,100,1775841470.0980783,1775841473.722327,3.624248743057251,0.03624248743057251,0.64514,1.279548,0.6344079999999999,0.02299252396585464,43.4923978544097
pizero2,TLS handshake,,RSA-2048,100,1775841517.1408148,1775841522.509586,5.36876654624939,0.0536876654624939,0.64514,1.198593,0.553453,0.029713599513213635,33.65462335033829
