machine,method,submethod,algorithm,iterations,start time,stop time,total time,time per iteration,baseline power,on-load power,total power used,joules per iteration,iterations per joule
OliWin,key generation,,RSA-2048,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.10557270050048828,0.10557270050048828,,,,,
OliWin,key generation,,ECDSA P-256,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.022722244262695312,0.022722244262695312,,,,,
OliWin,key generation,,X25519,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.028014183044433594,0.028014183044433594,,,,,
OliWin,key generation,,ECDH P-256,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.027042388916015625,0.027042388916015625,,,,,
OliWin,key generation,,ML-KEM-512,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.028471708297729492,0.028471708297729492,,,,,
OliWin,key generation,,ML-KEM-768,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.03311014175415039,0.03311014175415039,,,,,
OliWin,key generation,,ML-KEM-1024,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.031693458557128906,0.031693458557128906,,,,,
OliWin,key generation,,ML-DSA-44,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.024118900299072266,0.024118900299072266,,,,,
OliWin,key generation,,ML-DSA-65,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.029983997344970703,0.029983997344970703,,,,,
OliWin,key generation,,ML-DSA-87,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.027242660522460938,0.027242660522460938,,,,,
OliWin,key generation,,SLH-DSA-SHA2-128s,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.06808948516845703,0.06808948516845703,,,,,
OliWin,key generation,,SLH-DSA-SHA2-128f,1,2026-03-26 14:28:46,2026-03-26 14:28:46,0.020614147186279297,0.020614147186279297,,,,,
OliWin,key generation,,SLH-DSA-SHAKE-128s,1,2026-03-26 14:28:46,2026-03-26 14:28:47,0.11261844635009766,0.11261844635009766,,,,,
OliWin,key generation,,SLH-DSA-SHA2-192s,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.06487131118774414,0.06487131118774414,,,,,
